user_id,platform,country_tier,channel_tier,install_day,install_week,n_install_days,n_platforms,n_countries,n_channels,total_events,active_days_count,first_active_day,last_active_day,distinct_hours_count,retention_d1,retention_d2,retention_d3,retention_d4,retention_d5,retention_d6,retention_d7,events_d0,events_d1,events_d2,events_d3,events_d4,events_d5,events_d6,events_d7,session_count,session_days_count,ad_impression_count,ad_reward_count,ad_days_count,ad_revenue_usd_sum,ad_revenue_usd_mean,ad_revenue_usd_max,unique_ad_networks,unique_ad_placements,iap_count,iap_days_count,iap_revenue_usd_sum,iap_revenue_usd_mean,iap_revenue_usd_max,unique_products_bought,first_iap_day,last_iap_day,revenue_d0,revenue_d1,revenue_d2,revenue_d3,revenue_d4,revenue_d5,revenue_d6,revenue_d7,total_revenue_d7,ltv_d8_d180,active_day_span,avg_sessions_per_active_day,is_payer_d7,is_payer_d8_d180,ad_revenue_ratio_d7,iap_revenue_ratio_d7
30216,android,RU,92247aa9,20,2,2,1,2,1,122,7,0,7,18,1,1,0,1,1,1,1,35,27,20,0,7,18,6,9,4,1,118,118,7,0.173148,0.0014673559322033898,0.004136,6,5,0,0,0.0,0.0,0.0,0,-1,-1,0.029927,0.032923,0.031192,0.0,0.015144999999999999,0.033325,0.013283,0.017353,0.173148,3.4307510000000017,8,0.5714285714285714,0,1,1.0,0.0
30217,android,OTHER,bb16a88d,0,0,3,2,2,2,8,2,0,4,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,7,1,1,1,1,0.013829,0.013829,0.013829,1,1,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.013829,0.0,0.0,0.0,0.013829,0.0,5,3.5,0,0,1.0,0.0
30219,android,RU,bb16a88d,1,0,1,1,1,1,6,2,0,1,4,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,6,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013013,2,3.0,0,1,0.0,0.0
30220,android,RU,92247aa9,29,4,1,1,1,1,4,3,4,6,3,0,0,0,1,1,1,0,0,0,0,0,2,1,1,0,0,0,4,4,3,0.068192,0.017048,0.018675,2,2,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.036836,0.014525,0.016831,0.0,0.068192,0.046407,3,0.0,0,1,1.0,0.0
30221,android,VN,bb16a88d,5,0,4,1,3,3,19,4,0,6,7,0,1,0,1,0,1,0,12,0,3,0,2,0,2,0,12,1,7,7,3,0.017616,0.0025165714285714283,0.003324,4,4,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.00867,0.0,0.0034720000000000003,0.0,0.005474,0.0,0.017616,3.249861,7,3.0,0,1,1.0,0.0
30222,android,UZ,92247aa9,12,1,3,1,3,4,623,8,0,7,23,1,1,1,1,1,1,1,63,85,99,76,86,59,73,82,8,1,615,615,8,0.390021,0.000634180487804878,0.007741,8,7,0,0,0.0,0.0,0.0,0,-1,-1,0.035503,0.058953,0.058675,0.025416,0.037129999999999996,0.04729,0.069834,0.05722,0.390021,6.808913999999999,8,1.0,0,1,1.0,0.0
30223,ios,OTHER,0487c9df,9,1,3,2,3,3,1315,8,0,7,24,1,1,1,1,1,1,1,157,151,143,206,142,178,176,162,6,1,1309,1309,8,1.991639,0.0015214965622612681,0.167664,10,9,0,0,0.0,0.0,0.0,0,-1,-1,0.27226100000000003,0.23062700000000003,0.160722,0.338931,0.198557,0.304734,0.278588,0.20721900000000001,1.991639,12.839979,8,0.75,0,1,1.0,0.0
30225,ios,OTHER,bb16a88d,5,0,2,2,3,2,1049,8,0,7,15,1,1,1,1,1,1,1,156,164,140,156,92,148,76,117,5,2,1044,1044,8,0.389284,0.00037287739463601535,0.002062,5,5,0,0,0.0,0.0,0.0,0,-1,-1,0.047776,0.114024,0.067244,0.036576,0.040528,0.026136,0.021072,0.035928,0.389284,1.2635950000000002,8,0.625,0,1,1.0,0.0
30226,android,TR,92247aa9,26,3,2,2,2,2,142,8,0,7,17,1,1,1,1,1,1,1,37,13,17,22,9,7,8,29,5,1,137,137,8,0.184419,0.0013461240875912409,0.002266,7,7,0,0,0.0,0.0,0.0,0,-1,-1,0.041336,0.020074,0.023175,0.033333,0.008489,0.012093,0.011172,0.034747,0.184419,0.6862210000000001,8,0.625,0,1,1.0,0.0
30228,android,FR,92247aa9,0,0,1,1,1,1,65,8,0,7,14,1,1,1,1,1,1,1,10,4,10,8,5,4,10,14,0,0,64,64,8,0.729426,0.01139728125,0.019624,6,5,1,1,1.1623756610277751,1.1623756610277751,1.1623756610277751,1,3,3,0.12096,0.038339,0.114592,1.2440386610277752,0.035241999999999996,0.043189,0.145566,0.149875,1.891801661027775,503.590296964018,8,0.0,1,1,0.3855721321249494,0.6144278678750507
30229,android,RU,bb16a88d,2,0,2,1,2,2,17,5,0,7,7,1,1,1,0,0,0,1,9,2,2,3,0,0,0,1,16,5,1,1,1,0.065611,0.065611,0.065611,1,1,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.065611,0.0,0.0,0.0,0.0,0.065611,0.0,8,3.2,0,0,1.0,0.0
30230,android,OTHER,bb16a88d,8,1,2,2,3,1,29,4,0,3,8,1,1,1,0,0,0,0,11,16,1,1,0,0,0,0,22,4,7,7,1,0.555194,0.07931342857142856,0.095672,1,1,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.555194,0.0,0.0,0.0,0.0,0.0,0.0,0.555194,0.0,4,5.5,0,0,1.0,0.0
30231,android,RU,bb16a88d,1,0,4,2,3,2,247,8,0,7,17,1,1,1,1,1,1,1,33,43,26,38,78,23,5,1,54,8,193,193,6,1.639726,0.0084959896373057,0.089624,8,8,0,0,0.0,0.0,0.0,0,-1,-1,0.063565,0.112554,0.037797,0.082273,0.895909,0.447628,0.0,0.0,1.639726,1.64602,8,6.75,0,1,1.0,0.0
30233,android,OTHER,bb16a88d,26,3,1,1,1,1,5,1,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0,0,0.0,0.0
30234,android,TR,bb16a88d,5,0,2,1,2,2,10,3,0,3,6,0,1,1,0,0,0,0,5,0,4,1,0,0,0,0,9,3,1,1,1,0.047322,0.047322,0.047322,1,1,0,0,0.0,0.0,0.0,0,-1,-1,0.047322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047322,0.0,4,3.0,0,0,1.0,0.0
30235,ios,RU,bb16a88d,0,0,1,1,1,1,4,1,6,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,4,4,1,0.089239,0.02230975,0.030025,4,4,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.089239,0.0,0.089239,0.1525939999999999,1,0.0,0,1,1.0,0.0
30236,android,RU,bb16a88d,0,0,5,1,5,2,916,8,0,7,14,1,1,1,1,1,1,1,82,48,96,64,224,272,64,66,2,1,914,914,8,2.512798,0.0027492319474835885,0.117984,5,5,0,0,0.0,0.0,0.0,0,-1,-1,0.116752,0.07096,0.254064,0.202528,0.535376,0.831888,0.174688,0.326542,2.512798,11.156873999999998,8,0.25,0,1,1.0,0.0
30237,android,OTHER,8ad56f16,4,0,1,1,2,1,29,6,0,5,10,1,1,1,1,1,0,0,5,6,4,4,5,5,0,0,29,6,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06084,6,4.833333333333333,0,1,0.0,0.0
30238,android,RU,92247aa9,18,2,3,1,3,1,412,8,0,7,23,1,1,1,1,1,1,1,62,62,44,21,51,66,26,80,6,1,406,406,8,0.564153,0.0013895394088669951,0.001979,7,6,0,0,0.0,0.0,0.0,0,-1,-1,0.081314,0.09177400000000001,0.056153999999999996,0.026071,0.073293,0.095747,0.0338,0.10600000000000001,0.564153,3.886154999999999,8,0.75,0,1,1.0,0.0
30239,android,RU,bb16a88d,0,0,4,2,3,2,1572,8,0,7,23,1,1,1,1,1,1,1,275,243,301,121,136,183,138,175,54,8,1518,1518,8,0.568738,0.0003746627140974967,0.004669,9,9,0,0,0.0,0.0,0.0,0,-1,-1,0.079058,0.069223,0.05471,0.026585,0.036631,0.084283,0.147932,0.070316,0.568738,6.596832999999999,8,6.75,0,1,1.0,0.0
30240,android,RU,bb16a88d,9,1,2,1,1,2,862,8,0,7,22,1,1,1,1,1,1,1,49,185,21,89,86,106,232,94,97,8,765,765,8,0.59655,0.0007798039215686275,0.005123,10,9,0,0,0.0,0.0,0.0,0,-1,-1,0.044839,0.131656,0.011365,0.068933,0.082773,0.07209,0.132581,0.052313,0.59655,1.3992999999999998,8,12.125,0,1,1.0,0.0
30241,android,TR,bb16a88d,3,0,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0,0,0.0,0.0
30242,android,US,8ad56f16,17,2,2,1,2,2,523,8,0,7,20,1,1,1,1,1,1,1,60,46,12,12,42,138,127,86,39,5,482,482,8,0.090175,0.0001870850622406639,0.004178,8,8,2,2,16.98,8.49,8.49,1,0,1,8.498536,8.494337,0.004884,0.006399,0.014542,0.021087,0.017743000000000002,0.012647,17.070175,0.162599,8,4.875,1,1,0.005282605480025835,0.9947173945199742
30243,android,RU,0a1068d4,0,0,2,1,2,2,168,8,0,7,17,1,1,1,1,1,1,1,21,7,34,10,23,31,23,19,0,0,168,168,8,0.126347,0.0007520654761904762,0.026182,8,7,0,0,0.0,0.0,0.0,0,-1,-1,0.008121,0.0053159999999999995,0.019697,0.009294,0.01221,0.017719,0.016803,0.037187,0.126347,6.813267999999999,8,0.0,0,1,1.0,0.0
30244,android,UA,92247aa9,6,0,3,2,3,1,385,7,0,7,22,0,1,1,1,1,1,1,8,0,11,13,66,149,104,34,3,1,382,382,7,4.114828,0.01077180104712042,0.086034,10,9,0,0,0.0,0.0,0.0,0,-1,-1,0.004694,0.0,0.000048,0.000035,1.360227,1.747998,0.798861,0.202965,4.114828,24.487600000000004,8,0.42857142857142855,0,1,1.0,0.0
30245,android,OTHER,bb16a88d,0,0,2,1,2,1,3,2,0,3,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,1,1,1,1,0.001673,0.001673,0.001673,1,1,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.001673,0.0,0.0,0.0,0.0,0.001673,0.0,4,1.0,0,0,1.0,0.0
30246,android,OTHER,92247aa9,0,0,2,2,1,2,15,1,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.0,0,0,0.0,0.0
30247,android,OTHER,92247aa9,12,1,2,1,2,1,6,1,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,0,0,0.0,0.0
30248,ios,OTHER,0487c9df,8,1,2,1,2,2,380,8,0,7,22,1,1,1,1,1,1,1,47,39,59,55,56,46,54,24,357,8,16,16,2,0.802828,0.05017675,0.066273,1,1,7,2,55.59253013043969,7.941790018634242,10.413352231639236,4,0,3,14.636101203882747,0.105848,0.0,41.65340892655694,0.0,0.0,0.0,0.0,56.39535813043969,7.939177556825706,8,44.625,1,1,0.014235710643828137,0.9857642893561719
30249,android,UZ,92247aa9,6,0,1,1,1,1,48,5,0,6,7,1,1,1,0,0,1,0,24,18,1,2,0,0,3,0,0,0,48,48,5,0.098709,0.0020564375,0.006883,7,6,0,0,0.0,0.0,0.0,0,-1,-1,0.051516,0.033626,0.001951,0.002946,0.0,0.0,0.00867,0.0,0.098709,3.212368,7,0.0,0,1,1.0,0.0
30250,android,IN,8ad56f16,5,0,2,1,2,2,1466,8,0,7,20,1,1,1,1,1,1,1,158,173,156,170,113,166,157,373,19,5,1447,1447,8,1.564282,0.0010810518313752592,0.00769,9,8,0,0,0.0,0.0,0.0,0,-1,-1,0.177513,0.179114,0.156334,0.196604,0.11484,0.158782,0.193791,0.387304,1.564282,16.950454000000004,8,2.375,0,1,1.0,0.0
30251,android,IN,8ad56f16,0,0,2,1,2,2,8,2,0,7,4,0,0,0,0,0,0,1,6,0,0,0,0,0,0,2,6,1,2,2,1,0.021537,0.0107685,0.01121,2,2,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021537,0.021537,0.010878,8,3.0,0,1,1.0,0.0
30252,android,IN,92247aa9,26,3,2,2,3,2,121,8,0,7,20,1,1,1,1,1,1,1,44,20,30,14,6,4,2,1,39,8,81,81,5,1.061401,0.013103716049382716,0.162307,6,6,1,1,4.99,4.99,4.99,1,3,3,0.410126,0.136418,0.13206600000000002,5.1200410000000005,0.25275000000000003,0.0,0.0,0.0,6.051401,11.498822999999998,8,4.875,1,1,0.1753975649605769,0.8246024350394231
30253,android,UZ,92247aa9,0,0,2,1,2,2,1085,8,0,7,21,1,1,1,1,1,1,1,187,124,97,123,144,151,121,138,5,1,1080,1080,8,0.266929,0.00024715648148148153,0.002463,9,8,0,0,0.0,0.0,0.0,0,-1,-1,0.042609,0.041021,0.031456,0.031605,0.029802,0.036616,0.025082,0.028738,0.266929,0.8435159999999997,8,0.625,0,1,1.0,0.0
30254,android,TR,92247aa9,12,1,3,1,3,2,1812,8,0,7,24,1,1,1,1,1,1,1,230,246,201,254,189,251,223,218,3,1,1809,1809,8,2.359826,0.0013044919845218352,0.00909,12,11,0,0,0.0,0.0,0.0,0,-1,-1,0.340405,0.410481,0.31079,0.286385,0.11956,0.338868,0.316853,0.236484,2.359826,5.950547999999998,8,0.375,0,1,1.0,0.0
30255,android,IN,8ad56f16,29,4,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010175,1,2.0,0,1,0.0,0.0
30256,android,OTHER,8ad56f16,26,3,1,1,1,1,7,3,0,5,4,0,1,0,0,1,0,0,4,0,1,0,0,2,0,0,7,3,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.3333333333333335,0,0,0.0,0.0
30257,ios,ES,bb16a88d,2,0,7,2,6,2,1659,8,0,7,14,1,1,1,1,1,1,1,615,108,72,144,72,108,144,396,1407,8,252,252,1,5.331096,0.021155142857142855,0.0349,4,4,0,0,0.0,0.0,0.0,0,-1,-1,5.331096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.331096,0.7896469999999999,8,175.875,0,1,1.0,0.0
30258,ios,IT,bb16a88d,27,3,2,2,3,3,177,7,0,7,18,1,1,0,1,1,1,1,14,27,34,0,5,37,42,18,8,3,169,169,7,0.40484,0.0023955029585798816,0.012545,9,9,0,0,0.0,0.0,0.0,0,-1,-1,0.03325,0.056995,0.085369,0.0,0.012203,0.061092,0.08523,0.070701,0.40484,2.3151029999999984,8,1.1428571428571428,0,1,1.0,0.0
30259,ios,NL,92247aa9,2,0,2,1,2,1,228,6,0,7,21,1,1,1,1,0,0,1,88,40,12,56,16,0,0,16,224,6,4,4,1,0.18832,0.04708,0.04708,1,1,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.18832,0.0,0.0,0.0,0.0,0.18832,0.0,8,37.333333333333336,0,0,1.0,0.0
30260,ios,IR,92247aa9,2,0,1,1,1,1,6,2,0,1,2,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,0,0,0.0,0.0
30261,android,TR,92247aa9,0,0,3,1,3,2,223,8,0,7,18,1,1,1,1,1,1,1,40,17,48,28,8,19,42,21,6,2,210,210,8,0.464402,0.0022114380952380952,0.004945,9,8,7,2,135.5885389331267,19.369791276160957,24.02254032688815,7,5,7,0.07507,0.025949,0.136041,0.056633,0.01091,111.46493138959512,0.082634,24.200772543531556,136.05294093312668,221.06233492227267,8,0.75,1,1,0.003413391851839975,0.9965866081481601
30262,ios,US,a4ec9600,18,2,2,2,2,3,135,8,0,7,13,1,1,1,1,1,1,1,19,8,8,36,20,16,24,4,131,8,0,0,0,0.0,0.0,0.0,0,0,4,1,19.96,4.99,4.99,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,19.96,0.0,19.96,0.0,8,16.375,1,0,0.0,1.0
30263,android,RU,92247aa9,17,2,4,1,4,1,1311,8,0,7,22,1,1,1,1,1,1,1,216,217,158,129,135,141,204,111,128,4,1183,1183,8,1.922465,0.0016250760777683855,0.010227,12,11,0,0,0.0,0.0,0.0,0,-1,-1,0.307066,0.245233,0.333273,0.234258,0.126917,0.150745,0.35361,0.17136300000000002,1.922465,17.207107999999998,8,16.0,0,1,1.0,0.0
30264,android,UA,92247aa9,4,0,1,1,1,1,256,8,0,7,21,1,1,1,1,1,1,1,19,16,75,20,45,45,28,8,0,0,256,256,8,0.803009,0.00313675390625,0.005418,10,9,0,0,0.0,0.0,0.0,0,-1,-1,0.060442,0.053682999999999995,0.25756,0.076192,0.150654,0.103473,0.07889499999999999,0.02211,0.803009,10.620989,8,0.0,0,1,1.0,0.0
30265,ios,NL,92247aa9,0,0,2,2,2,2,241,6,0,7,9,1,1,1,0,0,1,1,73,5,26,109,0,0,24,4,0,0,241,241,6,4.175777,0.0173268755186722,0.037751,5,6,0,0,0.0,0.0,0.0,0,-1,-1,1.524979,0.10923200000000001,0.463256,1.547114,0.0,0.0,0.454216,0.07698,4.175777,0.164707,8,0.0,0,1,1.0,0.0
30267,ios,RU,bb16a88d,27,3,2,2,2,1,6,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,0,0,0.0,0.0
30268,android,RU,bb16a88d,17,2,3,1,3,2,60,4,0,4,9,1,0,1,1,0,0,0,13,3,0,2,42,0,0,0,31,4,29,29,1,0.47222,0.01628344827586207,0.028902,3,3,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.47222,0.0,0.0,0.0,0.47222,0.1624,5,7.75,0,1,1.0,0.0
30269,android,UZ,8ad56f16,19,2,3,2,6,2,2756,8,0,7,21,1,1,1,1,1,1,1,1079,707,243,308,65,202,130,22,912,6,1839,1839,8,2.71303,0.001475274605764002,0.01186,8,8,5,2,43.000702812244725,8.600140562448946,15.481190317761152,4,4,5,1.451042,0.615851,0.122436,0.305636,12.588618797237269,30.555252015007454,0.067894,0.007003,45.71373281224472,437.816334653631,8,114.0,1,1,0.059348249051175646,0.9406517509488245
30271,android,TR,92247aa9,27,3,1,1,1,1,6,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,0,0,0.0,0.0
30272,android,IR,92247aa9,7,1,2,1,2,1,6,1,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,0,0,0.0,0.0
30273,android,RU,92247aa9,14,2,3,1,2,1,1212,8,0,7,20,1,1,1,1,1,1,1,185,155,205,163,121,131,87,165,9,3,1203,1203,8,0.502,0.0004172901080631754,0.003804,8,7,0,0,0.0,0.0,0.0,0,-1,-1,0.073277,0.05345,0.08773,0.060313,0.046212,0.042046,0.046845,0.092127,0.502,16.843256000000004,8,1.125,0,1,1.0,0.0
30274,android,BR,8ad56f16,20,2,2,1,2,2,9,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0,0,0,0.0,0.0
30275,ios,DE,bb16a88d,4,0,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0,0,0.0,0.0
30276,android,IR,92247aa9,5,0,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0,0,0.0,0.0
30277,android,UA,92247aa9,22,3,2,1,3,1,801,8,0,7,24,1,1,1,1,1,1,1,61,68,103,146,110,110,93,110,2,1,799,799,8,1.3606340000000001,0.0017029211514392993,0.011436,10,9,0,0,0.0,0.0,0.0,0,-1,-1,0.14921,0.156727,0.197108,0.266967,0.211165,0.141562,0.088162,0.149733,1.3606340000000001,10.986884999999996,8,0.25,0,1,1.0,0.0
30279,android,RU,92247aa9,7,1,2,1,2,1,776,8,0,7,22,1,1,1,1,1,1,1,114,117,116,108,84,89,67,81,0,0,776,776,8,0.39222,0.000505438144329897,0.067919,11,10,0,0,0.0,0.0,0.0,0,-1,-1,0.036849,0.04384,0.040814,0.036659,0.033949,0.058464999999999996,0.033907,0.107737,0.39222,9.384948,8,0.0,0,1,1.0,0.0
30280,android,ES,bb16a88d,23,3,2,1,2,1,5,1,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0,0,0.0,0.0
30281,android,IT,8ad56f16,15,2,2,1,2,2,11,2,0,1,3,1,0,0,0,0,0,0,5,6,0,0,0,0,0,0,11,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.5,0,0,0.0,0.0
30282,ios,RU,bb16a88d,0,0,3,2,2,3,10,4,0,6,5,0,0,0,1,1,1,0,7,0,0,0,1,1,1,0,9,3,1,1,1,0.015806,0.015806,0.015806,1,1,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.015806,0.0,0.0,0.0,0.015806,0.044344,7,2.25,0,1,1.0,0.0
30284,android,RU,92247aa9,15,2,3,1,2,2,761,8,0,7,20,1,1,1,1,1,1,1,116,99,63,94,107,115,84,83,53,8,708,708,8,1.846338,0.0026078220338983053,0.131503,9,8,0,0,0.0,0.0,0.0,0,-1,-1,0.5946089999999999,0.144939,0.07621,0.12327,0.151258,0.429047,0.159805,0.1672,1.846338,19.162082000000005,8,6.625,0,1,1.0,0.0
30285,android,RU,92247aa9,17,2,3,2,3,2,99,8,0,7,18,1,1,1,1,1,1,1,13,16,13,13,6,10,17,11,92,8,6,6,3,4.8999250000000005,0.8166541666666668,1.096667,2,2,1,1,1.2513559614989054,1.2513559614989054,1.2513559614989054,1,3,3,0.058693,3.2477780000000003,1.593454,1.2513559614989054,0.0,0.0,0.0,0.0,6.151280961498905,30.653751,8,11.5,1,1,0.7965698576717292,0.2034301423282709
30286,android,OTHER,92247aa9,23,3,2,1,3,1,530,8,0,7,18,1,1,1,1,1,1,1,52,52,138,45,82,30,90,41,2,1,528,528,8,0.66298,0.0012556439393939395,0.082789,10,9,0,0,0.0,0.0,0.0,0,-1,-1,0.035064,0.036143,0.082388,0.021293,0.390531,0.023649,0.048448,0.025464,0.66298,32.201133000000006,8,0.25,0,1,1.0,0.0
30287,ios,UK,bb16a88d,25,3,3,2,3,2,162,8,0,7,22,1,1,1,1,1,1,1,20,34,4,26,18,8,17,35,70,8,92,92,8,0.44080100000000005,0.004791315217391305,0.128565,9,8,0,0,0.0,0.0,0.0,0,-1,-1,0.005181,0.01555,0.0011459999999999999,0.355381,0.001534,0.006627,0.019007,0.036375,0.44080100000000005,1.1567580000000006,8,8.75,0,1,1.0,0.0
30288,ios,OTHER,bb16a88d,3,0,3,2,2,2,1069,8,0,7,24,1,1,1,1,1,1,1,123,135,158,133,104,151,185,80,4,1,1065,1065,8,1.425252,0.0013382647887323943,0.11483,8,8,0,0,0.0,0.0,0.0,0,-1,-1,0.190966,0.128884,0.362632,0.152983,0.114775,0.17732,0.212834,0.084858,1.425252,15.557290999999998,8,0.5,0,1,1.0,0.0
30289,android,OTHER,92247aa9,8,1,4,1,4,3,493,8,0,7,12,1,1,1,1,1,1,1,60,81,48,57,62,69,55,61,11,2,482,482,8,0.243982,0.0005061867219917013,0.023845,10,9,0,0,0.0,0.0,0.0,0,-1,-1,0.03225,0.056759,0.030778,0.031521,0.01531,0.023441,0.013172,0.040751,0.243982,2.460751000000001,8,1.375,0,1,1.0,0.0
30290,android,VN,92247aa9,21,3,2,1,2,2,184,7,0,7,11,1,1,0,1,1,1,1,13,73,46,0,3,3,6,40,3,1,181,181,7,0.33184800000000003,0.0018334143646408841,0.0799,6,6,0,0,0.0,0.0,0.0,0,-1,-1,0.094291,0.108003,0.056747,0.0,0.004461,0.004171,0.007213,0.056962,0.33184800000000003,3.2344410000000003,8,0.42857142857142855,0,1,1.0,0.0
30291,android,UA,0487c9df,16,2,3,1,3,3,458,8,0,7,15,1,1,1,1,1,1,1,97,70,52,58,48,67,30,36,12,2,446,446,8,0.359872,0.0008068878923766817,0.012653,10,9,0,0,0.0,0.0,0.0,0,-1,-1,0.080366,0.065759,0.016477,0.106546,0.026889,0.037286,0.01333,0.013219,0.359872,1.154243,8,1.5,0,1,1.0,0.0
30292,android,IN,8ad56f16,7,1,1,1,1,1,8,2,0,2,3,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,8,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0,0,0,0.0,0.0
30293,android,US,92247aa9,3,0,2,1,2,1,64,3,0,2,7,1,1,0,0,0,0,0,8,44,12,0,0,0,0,0,60,3,4,4,1,0.024448,0.006112,0.006112,1,1,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.024448,0.0,0.0,0.0,0.0,0.0,0.0,0.024448,0.0,3,20.0,0,0,1.0,0.0
